Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,Male,66,1,1.0,Laboratory Technician,4.0,Single,2340.0,23213.0,1.0,Y,Yes,18.0,3.0,2.0,80.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,623,2,Female,59,3,3.0,Manufacturing Director,4.0,Single,7491.0,23848.0,4.0,Y,No,17.0,3.0,4.0,80.0,0.0,12.0,3.0,4.0,6.0,5.0,1.0,2.0
46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,624,1,Female,86,3,3.0,Healthcare Representative,3.0,Married,10527.0,8984.0,5.0,Y,No,11.0,3.0,4.0,80.0,0.0,28.0,3.0,2.0,2.0,2.0,1.0,2.0
41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,625,2,Female,91,3,4.0,Manager,1.0,Married,16595.0,5626.0,7.0,Y,No,16.0,3.0,2.0,80.0,1.0,22.0,2.0,3.0,18.0,16.0,11.0,8.0
37,No,Non-Travel,142,Sales,9,4,Medical,1,626,1,Male,69,3,3.0,Sales Executive,2.0,Divorced,8834.0,24666.0,1.0,Y,No,13.0,3.0,4.0,80.0,1.0,9.0,6.0,3.0,9.0,5.0,7.0,7.0
52,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2.0,Research Scientist,1.0,Divorced,5577.0,22087.0,3.0,Y,Yes,12.0,3.0,2.0,80.0,2.0,18.0,3.0,3.0,10.0,9.0,6.0,9.0
32,Yes,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,60,4,2.0,Sales Executive,3.0,Married,4707.0,23914.0,8.0,Y,No,12.0,3.0,4.0,80.0,0.0,6.0,2.0,3.0,4.0,2.0,1.0,2.0
24,No,Travel_Frequently,535,Sales,24,3,Medical,1,632,4,Male,38,3,1.0,Sales Representative,4.0,Married,2400.0,5530.0,0.0,Y,No,13.0,3.0,3.0,80.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0
38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2.0,Healthcare Representative,3.0,Married,9824.0,22174.0,3.0,Y,No,19.0,3.0,3.0,80.0,1.0,18.0,4.0,3.0,1.0,0.0,0.0,0.0
37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,1,635,2,Female,65,3,2.0,Manufacturing Director,2.0,Married,6447.0,15701.0,6.0,Y,No,12.0,3.0,2.0,80.0,1.0,8.0,2.0,2.0,6.0,5.0,4.0,3.0
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,638,4,Male,58,2,5.0,Research Director,3.0,Divorced,19502.0,2125.0,1.0,Y,Yes,17.0,3.0,3.0,80.0,1.0,31.0,5.0,3.0,31.0,9.0,0.0,9.0
24,No,Travel_Rarely,691,Research & Development,23,3,Medical,1,639,2,Male,89,4,1.0,Research Scientist,4.0,Married,2725.0,21630.0,1.0,Y,Yes,11.0,3.0,2.0,80.0,2.0,6.0,3.0,3.0,6.0,5.0,1.0,4.0
26,No,Travel_Rarely,703,Sales,28,2,Marketing,1,641,1,Male,66,3,2.0,Sales Executive,2.0,Married,6272.0,7428.0,1.0,Y,No,20.0,4.0,4.0,80.0,2.0,6.0,5.0,4.0,5.0,3.0,1.0,4.0
24,No,Travel_Rarely,823,Research & Development,17,2,Other,1,643,4,Male,94,2,1.0,Laboratory Technician,2.0,Married,2127.0,9100.0,1.0,Y,No,21.0,4.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
50,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,644,1,Male,99,3,5.0,Manager,2.0,Married,18200.0,7999.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,32.0,2.0,3.0,32.0,5.0,10.0,7.0
25,No,Travel_Rarely,622,Sales,13,1,Medical,1,645,2,Male,40,3,1.0,Sales Representative,3.0,Married,2096.0,26376.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,7.0,1.0,3.0,7.0,4.0,0.0,6.0
24,Yes,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,647,1,Female,55,3,1.0,Laboratory Technician,3.0,Married,2886.0,14168.0,1.0,Y,Yes,16.0,3.0,4.0,80.0,1.0,6.0,4.0,3.0,6.0,3.0,1.0,2.0
30,Yes,Travel_Frequently,448,Sales,12,4,Life Sciences,1,648,2,Male,74,2,1.0,Sales Representative,1.0,Married,2033.0,14470.0,1.0,Y,No,18.0,3.0,3.0,80.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0
34,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,1,649,2,Male,83,2,1.0,Research Scientist,4.0,Married,3622.0,22794.0,1.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,6.0,3.0,3.0,6.0,5.0,1.0,3.0
31,Yes,Travel_Rarely,1365,Sales,13,4,Medical,1,650,2,Male,46,3,2.0,Sales Executive,1.0,Divorced,4233.0,11512.0,2.0,Y,No,17.0,3.0,3.0,80.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,2.0
35,No,Travel_Rarely,538,Research & Development,25,2,Other,1,652,1,Male,54,2,2.0,Laboratory Technician,4.0,Single,3681.0,14004.0,4.0,Y,No,14.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,3.0,2.0,0.0,2.0
31,No,Travel_Rarely,525,Sales,6,4,Medical,1,653,1,Male,66,4,2.0,Sales Executive,4.0,Divorced,5460.0,6219.0,4.0,Y,No,22.0,4.0,4.0,80.0,2.0,13.0,4.0,4.0,7.0,7.0,5.0,7.0
27,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,655,1,Female,66,2,1.0,Research Scientist,3.0,Divorced,2187.0,5013.0,0.0,Y,No,12.0,3.0,3.0,80.0,2.0,6.0,5.0,2.0,5.0,3.0,0.0,3.0
37,No,Travel_Rarely,558,Sales,2,3,Marketing,1,656,4,Male,75,3,2.0,Sales Executive,3.0,Married,9602.0,3010.0,4.0,Y,Yes,11.0,3.0,3.0,80.0,1.0,17.0,3.0,2.0,3.0,0.0,1.0,0.0
20,No,Travel_Rarely,959,Research & Development,1,3,Life Sciences,1,657,4,Female,83,2,1.0,Research Scientist,2.0,Single,2836.0,11757.0,1.0,Y,No,13.0,3.0,4.0,80.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
42,No,Travel_Rarely,622,Research & Development,2,4,Life Sciences,1,659,3,Female,81,3,2.0,Healthcare Representative,4.0,Married,4089.0,5718.0,1.0,Y,No,13.0,3.0,2.0,80.0,2.0,10.0,4.0,3.0,10.0,2.0,2.0,2.0
43,No,Travel_Rarely,782,Research & Development,6,4,Other,1,661,2,Male,50,2,4.0,Research Director,4.0,Divorced,16627.0,2671.0,4.0,Y,Yes,14.0,3.0,3.0,80.0,1.0,21.0,3.0,2.0,1.0,0.0,0.0,0.0
38,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,1,662,3,Female,43,3,1.0,Research Scientist,1.0,Single,2619.0,14561.0,3.0,Y,No,17.0,3.0,4.0,80.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0
43,No,Travel_Frequently,1001,Research & Development,9,5,Medical,1,663,4,Male,72,3,2.0,Laboratory Technician,3.0,Divorced,5679.0,19627.0,3.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,10.0,3.0,3.0,8.0,7.0,4.0,7.0
48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,664,4,Female,40,2,4.0,Manager,1.0,Married,15402.0,17997.0,7.0,Y,No,11.0,3.0,1.0,80.0,1.0,21.0,3.0,1.0,3.0,2.0,0.0,2.0
44,No,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,665,1,Female,50,2,2.0,Human Resources,3.0,Single,5985.0,26894.0,4.0,Y,No,11.0,3.0,2.0,80.0,0.0,10.0,1.0,4.0,2.0,2.0,0.0,2.0
34,No,Travel_Rarely,204,Sales,14,3,Technical Degree,1,666,3,Female,31,3,1.0,Sales Representative,3.0,Divorced,2579.0,2912.0,1.0,Y,Yes,18.0,3.0,4.0,80.0,2.0,8.0,3.0,3.0,8.0,2.0,0.0,6.0
27,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,85,3,1.0,Sales Representative,1.0,Divorced,3041.0,16346.0,0.0,Y,No,11.0,3.0,2.0,80.0,1.0,5.0,3.0,3.0,4.0,3.0,0.0,2.0
21,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,1,669,3,Male,49,3,1.0,Sales Representative,3.0,Single,3447.0,24444.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0
44,No,Travel_Rarely,1315,Research & Development,3,4,Other,1,671,4,Male,35,3,5.0,Manager,4.0,Married,19513.0,9358.0,4.0,Y,Yes,12.0,3.0,1.0,80.0,1.0,26.0,2.0,4.0,2.0,2.0,0.0,1.0
22,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,675,1,Male,69,3,1.0,Research Scientist,3.0,Married,2773.0,12145.0,0.0,Y,No,20.0,4.0,4.0,80.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0
33,No,Travel_Rarely,1216,Sales,8,4,Marketing,1,677,3,Male,39,3,2.0,Sales Executive,3.0,Divorced,7104.0,20431.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,5.0,0.0,1.0,2.0
32,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,679,1,Female,92,3,2.0,Research Scientist,4.0,Married,6322.0,18089.0,1.0,Y,Yes,12.0,3.0,4.0,80.0,1.0,6.0,2.0,2.0,6.0,4.0,0.0,5.0
30,No,Travel_Frequently,160,Research & Development,3,3,Medical,1,680,3,Female,71,3,1.0,Research Scientist,3.0,Divorced,2083.0,22653.0,1.0,Y,No,20.0,4.0,3.0,80.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0
53,No,Travel_Rarely,238,Sales,1,1,Medical,1,682,4,Female,34,3,2.0,Sales Executive,1.0,Single,8381.0,7507.0,7.0,Y,No,20.0,4.0,4.0,80.0,0.0,18.0,2.0,4.0,14.0,7.0,8.0,10.0
34,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,1,683,2,Male,42,3,1.0,Research Scientist,4.0,Married,2691.0,7660.0,1.0,Y,No,12.0,3.0,4.0,80.0,1.0,10.0,4.0,2.0,10.0,9.0,8.0,8.0
45,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,684,1,Female,100,3,2.0,Sales Executive,1.0,Married,4286.0,5630.0,2.0,Y,No,14.0,3.0,4.0,80.0,2.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0
26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686,3,Female,71,3,1.0,Laboratory Technician,4.0,Married,2659.0,17759.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0
37,No,Travel_Rarely,482,Research & Development,3,3,Other,1,689,3,Male,36,3,3.0,Manufacturing Director,3.0,Married,9434.0,9606.0,1.0,Y,No,15.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,7.0,8.0
29,No,Travel_Rarely,1176,Sales,3,2,Medical,1,690,2,Female,62,3,2.0,Sales Executive,3.0,Married,5561.0,3487.0,1.0,Y,No,14.0,3.0,1.0,80.0,1.0,6.0,5.0,2.0,6.0,0.0,1.0,2.0
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691,2,Male,82,1,2.0,Research Scientist,4.0,Single,6646.0,19368.0,1.0,Y,No,13.0,3.0,2.0,80.0,0.0,17.0,3.0,3.0,17.0,11.0,11.0,8.0
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692,3,Male,30,3,2.0,Healthcare Representative,4.0,Divorced,7725.0,5335.0,3.0,Y,No,23.0,4.0,3.0,80.0,1.0,15.0,2.0,1.0,13.0,11.0,4.0,7.0
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3,Male,88,3,3.0,Human Resources,2.0,Married,10725.0,6729.0,2.0,Y,No,15.0,3.0,3.0,80.0,1.0,16.0,1.0,4.0,9.0,7.0,7.0,1.0
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,1,699,2,Male,48,2,2.0,Manufacturing Director,2.0,Divorced,8847.0,13934.0,2.0,Y,Yes,11.0,3.0,3.0,80.0,1.0,13.0,2.0,3.0,3.0,2.0,0.0,2.0
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1,Male,54,2,1.0,Research Scientist,4.0,Single,2045.0,15174.0,0.0,Y,No,13.0,3.0,4.0,80.0,0.0,5.0,0.0,3.0,4.0,2.0,1.0,1.0
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,1,701,4,Male,32,3,1.0,Research Scientist,3.0,Single,1009.0,26999.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1.0,Research Scientist,1.0,Single,3348.0,3164.0,1.0,Y,Yes,11.0,3.0,1.0,80.0,0.0,10.0,3.0,3.0,10.0,8.0,9.0,7.0
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3,Male,41,2,1.0,Laboratory Technician,3.0,Married,1281.0,16900.0,1.0,Y,No,18.0,3.0,3.0,80.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,705,1,Male,58,4,1.0,Research Scientist,1.0,Married,2819.0,8544.0,2.0,Y,No,16.0,3.0,1.0,80.0,1.0,5.0,3.0,4.0,3.0,2.0,0.0,2.0
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707,4,Male,57,4,2.0,Sales Executive,2.0,Married,4851.0,15678.0,0.0,Y,No,22.0,4.0,3.0,80.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0
38,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2.0,Sales Executive,4.0,Single,4028.0,7791.0,0.0,Y,No,20.0,4.0,1.0,80.0,0.0,8.0,2.0,3.0,7.0,7.0,0.0,5.0
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,710,2,Male,76,1,1.0,Research Scientist,4.0,Divorced,2720.0,18959.0,1.0,Y,No,18.0,3.0,4.0,80.0,1.0,10.0,5.0,3.0,10.0,7.0,2.0,8.0
48,No,Travel_Rarely,817,Sales,2,1,Marketing,1,712,2,Male,56,4,2.0,Sales Executive,2.0,Married,8120.0,18597.0,3.0,Y,No,12.0,3.0,4.0,80.0,0.0,12.0,3.0,3.0,2.0,2.0,2.0,2.0
27,No,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4,Female,71,4,2.0,Sales Executive,4.0,Divorced,4647.0,16673.0,1.0,Y,Yes,20.0,4.0,2.0,80.0,2.0,6.0,3.0,3.0,6.0,5.0,0.0,4.0
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4,Male,80,4,1.0,Research Scientist,4.0,Single,4680.0,15232.0,3.0,Y,No,17.0,3.0,1.0,80.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4,Male,74,4,1.0,Laboratory Technician,3.0,Married,3221.0,3297.0,1.0,Y,Yes,11.0,3.0,3.0,80.0,3.0,20.0,3.0,3.0,20.0,8.0,3.0,8.0
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,1,717,4,Female,46,2,3.0,Healthcare Representative,2.0,Single,8621.0,17654.0,1.0,Y,No,14.0,3.0,2.0,80.0,0.0,9.0,3.0,4.0,8.0,7.0,7.0,7.0
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,1,720,1,Female,65,3,2.0,Sales Executive,3.0,Single,4577.0,24785.0,9.0,Y,No,14.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2.0,Healthcare Representative,3.0,Single,4553.0,20978.0,1.0,Y,No,11.0,3.0,1.0,80.0,0.0,20.0,4.0,3.0,20.0,7.0,11.0,10.0
32,No,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4,Male,55,3,2.0,Sales Executive,4.0,Single,5396.0,21703.0,1.0,Y,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,2.0,10.0,7.0,0.0,8.0
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723,2,Male,50,3,2.0,Sales Executive,3.0,Married,6796.0,23452.0,3.0,Y,Yes,14.0,3.0,1.0,80.0,1.0,18.0,4.0,3.0,4.0,3.0,1.0,3.0
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2.0,Healthcare Representative,4.0,Single,7625.0,19383.0,0.0,Y,No,13.0,3.0,3.0,80.0,0.0,10.0,4.0,2.0,9.0,7.0,1.0,8.0
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3.0,Manufacturing Director,1.0,Married,7412.0,6009.0,1.0,Y,No,11.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,9.0,7.0,0.0,7.0
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3.0,Research Director,4.0,Single,11159.0,19373.0,3.0,Y,No,15.0,3.0,4.0,80.0,0.0,10.0,6.0,3.0,7.0,7.0,7.0,7.0
47,No,Travel_Rarely,703,Sales,14,4,Marketing,1,728,4,Male,42,3,2.0,Sales Executive,1.0,Single,4960.0,11825.0,2.0,Y,No,12.0,3.0,4.0,80.0,0.0,20.0,2.0,3.0,7.0,7.0,1.0,7.0
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,1,729,4,Male,48,2,3.0,Sales Executive,1.0,Married,10475.0,23772.0,5.0,Y,Yes,21.0,4.0,3.0,80.0,1.0,20.0,2.0,3.0,18.0,13.0,1.0,12.0
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4.0,Research Director,3.0,Married,14814.0,13514.0,3.0,Y,No,19.0,3.0,3.0,80.0,0.0,32.0,3.0,3.0,5.0,1.0,1.0,3.0
41,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,731,2,Male,73,2,5.0,Manager,4.0,Divorced,19141.0,8861.0,3.0,Y,No,15.0,3.0,2.0,80.0,3.0,23.0,2.0,2.0,21.0,6.0,12.0,6.0
60,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,732,1,Male,84,3,2.0,Sales Executive,1.0,Single,5405.0,11924.0,8.0,Y,No,14.0,3.0,4.0,80.0,0.0,10.0,1.0,3.0,2.0,2.0,2.0,2.0
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3.0,Manufacturing Director,1.0,Divorced,8793.0,4809.0,1.0,Y,No,21.0,4.0,3.0,80.0,2.0,9.0,4.0,2.0,9.0,7.0,1.0,7.0
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,734,4,Male,59,2,5.0,Manager,3.0,Married,19189.0,19562.0,1.0,Y,No,12.0,3.0,2.0,80.0,1.0,22.0,3.0,3.0,22.0,7.0,2.0,10.0
50,No,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4,Male,54,3,1.0,Sales Representative,2.0,Married,3875.0,9983.0,7.0,Y,No,15.0,3.0,4.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0
28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,741,1,Female,67,1,1.0,Research Scientist,2.0,Single,2216.0,3872.0,7.0,Y,Yes,13.0,3.0,4.0,80.0,0.0,10.0,4.0,3.0,7.0,7.0,3.0,7.0
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,742,1,Female,63,4,3.0,Research Director,1.0,Married,11713.0,20335.0,9.0,Y,No,14.0,3.0,1.0,80.0,1.0,10.0,2.0,3.0,8.0,7.0,0.0,5.0
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3.0,Manufacturing Director,3.0,Single,7861.0,15397.0,4.0,Y,Yes,14.0,3.0,4.0,80.0,0.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0
44,No,Non-Travel,381,Research & Development,24,3,Medical,1,744,1,Male,49,1,1.0,Laboratory Technician,3.0,Single,3708.0,2104.0,2.0,Y,No,14.0,3.0,3.0,80.0,0.0,9.0,5.0,3.0,5.0,2.0,1.0,4.0
47,No,Travel_Frequently,217,Sales,3,3,Medical,1,746,4,Female,49,3,4.0,Sales Executive,3.0,Divorced,13770.0,10225.0,9.0,Y,Yes,12.0,3.0,4.0,80.0,2.0,28.0,2.0,2.0,22.0,2.0,11.0,13.0
30,No,Travel_Rarely,501,Sales,27,5,Marketing,1,747,3,Male,99,3,2.0,Sales Executive,4.0,Divorced,5304.0,25275.0,7.0,Y,No,23.0,4.0,4.0,80.0,1.0,10.0,2.0,2.0,8.0,7.0,7.0,7.0
29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,749,3,Male,99,3,1.0,Sales Representative,3.0,Single,2642.0,2755.0,1.0,Y,No,11.0,3.0,3.0,80.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,1,752,3,Male,57,4,1.0,Research Scientist,3.0,Divorced,2759.0,20366.0,6.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0
43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,1,754,4,Male,47,2,2.0,Sales Executive,4.0,Married,6804.0,23683.0,3.0,Y,No,18.0,3.0,3.0,80.0,1.0,7.0,5.0,3.0,2.0,2.0,2.0,2.0
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2,Female,96,3,2.0,Healthcare Representative,3.0,Single,6142.0,7360.0,3.0,Y,No,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,5.0,1.0,4.0,3.0
23,No,Travel_Rarely,650,Research & Development,9,1,Medical,1,758,2,Male,37,3,1.0,Laboratory Technician,1.0,Married,2500.0,4344.0,1.0,Y,No,14.0,3.0,4.0,80.0,1.0,5.0,2.0,4.0,4.0,3.0,0.0,2.0
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2.0,Human Resources,2.0,Married,6389.0,18767.0,9.0,Y,No,15.0,3.0,3.0,80.0,1.0,12.0,3.0,1.0,8.0,3.0,3.0,6.0
56,No,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3,Male,81,3,4.0,Healthcare Representative,4.0,Married,11103.0,20420.0,7.0,Y,No,11.0,3.0,3.0,80.0,0.0,30.0,1.0,2.0,10.0,7.0,1.0,1.0
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4,Female,86,2,1.0,Research Scientist,4.0,Single,2342.0,22929.0,0.0,Y,Yes,20.0,4.0,4.0,80.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2.0,Healthcare Representative,1.0,Single,6811.0,23398.0,8.0,Y,No,19.0,3.0,1.0,80.0,0.0,9.0,2.0,1.0,7.0,6.0,0.0,7.0
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4,Male,83,3,1.0,Sales Representative,2.0,Divorced,2297.0,17967.0,1.0,Y,No,14.0,3.0,4.0,80.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2.0,Laboratory Technician,4.0,Single,2450.0,10919.0,2.0,Y,No,17.0,3.0,4.0,80.0,0.0,19.0,4.0,3.0,2.0,2.0,2.0,2.0
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2.0,Healthcare Representative,1.0,Divorced,5093.0,4761.0,2.0,Y,No,11.0,3.0,1.0,80.0,1.0,16.0,2.0,4.0,1.0,0.0,0.0,0.0
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2.0,Laboratory Technician,4.0,Married,5309.0,21146.0,1.0,Y,No,15.0,3.0,4.0,80.0,2.0,10.0,2.0,3.0,10.0,8.0,4.0,7.0
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,Male,92,3,1.0,Research Scientist,3.0,Married,3057.0,20471.0,6.0,Y,Yes,13.0,3.0,2.0,80.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0
34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2,Female,32,3,2.0,Manufacturing Director,1.0,Divorced,5121.0,4187.0,3.0,Y,No,14.0,3.0,3.0,80.0,1.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0
52,No,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,Male,31,2,4.0,Manager,1.0,Married,16856.0,10084.0,1.0,Y,No,11.0,3.0,1.0,80.0,0.0,34.0,3.0,4.0,34.0,6.0,1.0,16.0
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4,Male,63,3,1.0,Research Scientist,4.0,Single,2686.0,5207.0,1.0,Y,Yes,13.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,10.0,9.0,7.0,8.0
25,No,Travel_Rarely,883,Sales,26,1,Medical,1,781,3,Female,32,3,2.0,Sales Executive,4.0,Single,6180.0,22807.0,1.0,Y,No,23.0,4.0,2.0,80.0,0.0,6.0,5.0,2.0,6.0,5.0,1.0,4.0
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,1,783,2,Male,46,1,2.0,Sales Representative,3.0,Single,6632.0,12388.0,0.0,Y,No,13.0,3.0,1.0,80.0,0.0,9.0,3.0,3.0,8.0,7.0,3.0,1.0
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,784,1,Male,79,4,1.0,Research Scientist,3.0,Single,3505.0,19630.0,1.0,Y,No,18.0,3.0,4.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,1,785,2,Female,77,4,2.0,Sales Executive,3.0,Single,6397.0,10339.0,4.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,5.0,4.0,1.0,3.0
34,No,Travel_Rarely,304,Sales,2,3,Other,1,786,4,Male,60,3,2.0,Sales Executive,4.0,Single,6274.0,18686.0,1.0,Y,No,22.0,4.0,3.0,80.0,0.0,6.0,5.0,3.0,6.0,5.0,1.0,4.0
55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,1,787,4,Male,78,3,5.0,Manager,1.0,Married,19859.0,21199.0,5.0,Y,Yes,13.0,3.0,4.0,80.0,1.0,24.0,2.0,3.0,5.0,2.0,1.0,4.0
